i,n_cfs,validity,proximity,sparsity,diversity,plausibility,actionability,wrong_dir_violations,immutable_violations
173,5,0.8,1.7084848484848483,0.06666666666666667,28.0,4.550014163569547,0.6,0.6,0.0
174,5,0.8,2.4484848484848483,0.06666666666666667,18.4,4.588549954202877,0.9,0.2,0.0
175,5,0.6,1.7042424242424243,0.06666666666666667,19.96,6.317791647707096,0.5,0.4,0.0
176,5,0.8,3.8842424242424243,0.08571428571428572,37.379999999999995,7.6418639671465325,1.0,0.0,0.0
177,5,0.6,1.4815151515151515,0.0761904761904762,18.119999999999997,6.153207286248135,0.9,0.2,0.0
178,5,0.6,1.3136363636363637,0.0761904761904762,23.72,3.176910651955933,0.9,0.2,0.0
179,5,0.8,1.225151515151515,0.05714285714285714,10.639999999999997,3.680894152918946,0.9,0.2,0.0
180,5,0.8,1.4927272727272727,0.06666666666666667,28.340000000000003,5.235999345703229,0.9,0.2,0.0
181,5,1.0,2.2727272727272725,0.0761904761904762,11.2,4.43826027403998,0.9,0.2,0.0
182,5,1.0,1.7084848484848485,0.08571428571428572,10.839999999999998,5.877386760428576,0.9,0.2,0.0
183,5,0.6,1.5296969696969696,0.047619047619047616,20.06,5.220154033225102,0.7,0.2,0.0
184,5,0.6,1.2206060606060607,0.0761904761904762,17.96,3.8726628983213622,0.4,1.0,0.0
185,5,0.8,1.4575757575757575,0.06666666666666667,10.52,3.091528447461537,1.0,0.0,0.0
186,5,1.0,1.678787878787879,0.047619047619047616,5.679999999999999,2.920156198405378,1.0,0.0,0.0
187,5,0.8,1.6572727272727275,0.0761904761904762,27.04,4.387063078389489,0.3,1.0,0.0
188,5,0.6,2.5481818181818183,0.0761904761904762,2.5400000000000005,2.495664102541764,1.0,0.0,0.0
189,5,0.8,1.4387878787878787,0.0761904761904762,8.959999999999999,4.114589878108219,0.7,0.4,0.0
190,5,0.8,1.8472727272727272,0.05714285714285714,25.18,6.2432314732666745,0.6,0.4,0.0
191,5,0.8,2.015151515151515,0.06666666666666667,25.9,4.1248262156828925,0.9,0.2,0.0
192,5,1.0,1.5918181818181818,0.0761904761904762,11.76,3.2273575886141437,0.8,0.4,0.0
193,5,0.8,2.727272727272727,0.0761904761904762,6.18,3.1265316428073078,0.8,0.4,0.0
194,5,1.0,2.146666666666667,0.0761904761904762,14.020000000000001,4.940264656965482,0.7,0.6,0.0
195,5,0.8,2.0227272727272725,0.0761904761904762,35.28,4.854946254997191,0.6,0.6,0.0
196,5,1.0,2.230909090909091,0.0761904761904762,33.9,4.397339942023445,0.6,0.8,0.0
197,5,0.6,1.9354545454545455,0.06666666666666667,23.259999999999998,5.035187640747943,0.6,0.6,0.0
198,5,0.4,2.0836363636363635,0.06666666666666667,23.82,3.3824572907971264,1.0,0.0,0.0
199,5,0.6,1.4387878787878787,0.0380952380952381,21.38,4.609826849202504,0.5,0.2,0.0
