i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
144,5,0.4,1.2799999999999998,0.047619047619047616,16.520000000000003,4.648942024988062,0.6,0.2,0.0
145,5,0.4,0.816969696969697,0.02857142857142857,15.800000000000002,3.9941066386453734,0.3,0.2,0.0
146,5,1.0,1.9393939393939394,0.08571428571428572,13.180000000000001,4.27467590652336,0.7,0.6,0.0
147,5,0.6,1.1084848484848486,0.05714285714285714,9.879999999999999,4.112035949580726,0.8,0.2,0.0
148,5,0.8,1.5696969696969696,0.06666666666666667,14.839999999999998,4.070910548200679,0.7,0.2,0.0
149,5,1.0,1.424848484848485,0.05714285714285714,18.419999999999995,3.08622673096838,0.7,0.4,0.0
150,5,0.4,1.0100000000000002,0.05714285714285714,14.0,4.898206773745349,0.3,0.6,0.0
151,5,1.0,1.6884848484848487,0.08571428571428572,19.74,3.836732011491482,0.4,1.0,0.0
152,5,1.0,1.2696969696969695,0.06666666666666667,17.46,4.520832615459812,0.8,0.4,0.0
153,5,1.0,1.6387878787878787,0.06666666666666667,12.540000000000001,3.4877750211602674,0.9,0.2,0.0
154,5,0.8,1.0993939393939391,0.05714285714285714,11.6,4.138134524016521,0.3,0.8,0.0
155,5,0.8,1.3248484848484847,0.05714285714285714,11.379999999999999,4.498685051979888,0.8,0.2,0.0
156,5,1.0,2.064545454545455,0.09523809523809523,31.819999999999993,4.241806339517446,0.7,0.6,0.0
157,5,0.8,1.7742424242424242,0.0761904761904762,13.8,3.5810513170670735,0.9,0.2,0.0
158,5,1.0,1.31,0.0761904761904762,12.2,7.372789259846944,0.3,1.2,0.0
159,5,0.6,1.2,0.05714285714285714,1.8,4.624058685052692,0.0,1.2,0.0
160,5,0.8,1.713939393939394,0.08571428571428572,6.359999999999999,4.28919112211397,0.5,0.8,0.0
161,5,0.4,1.2157575757575758,0.05714285714285714,12.34,3.2682929970148593,0.6,0.4,0.0
162,5,1.0,1.215151515151515,0.06666666666666667,4.9399999999999995,3.8116835515617487,0.9,0.2,0.0
163,5,0.8,0.8181818181818181,0.0380952380952381,7.279999999999999,4.821688301330101,0.8,0.0,0.0
164,5,0.8,2.153636363636364,0.0761904761904762,23.04,3.630042579166801,0.7,0.4,0.0
165,5,0.6,1.0472727272727274,0.05714285714285714,10.559999999999999,6.0784769768942,0.4,0.4,0.0
166,5,0.4,0.97,0.05714285714285714,4.0,4.112495109740687,0.7,0.4,0.0
167,5,0.6,0.9181818181818182,0.047619047619047616,14.3,3.3467150672717816,0.7,0.2,0.0
168,5,0.8,1.27,0.08571428571428572,8.0,4.902597337467769,0.8,0.4,0.0
169,5,0.8,1.321212121212121,0.047619047619047616,27.28,6.910071556186983,0.7,0.2,0.0
170,5,1.0,1.187878787878788,0.06666666666666667,13.339999999999998,3.6274739068969875,0.9,0.2,0.0
171,5,0.6,1.3793939393939394,0.0761904761904762,18.04,6.909780403001041,0.9,0.2,0.0
172,5,0.8,2.6072727272727274,0.0761904761904762,23.52,5.485318443240561,0.6,0.6,0.0
173,5,0.8,1.6363636363636362,0.0761904761904762,9.8,4.985606645368373,0.4,0.8,0.0
174,5,0.8,1.3199999999999998,0.08571428571428572,4.8,3.182705457029091,0.8,0.4,0.0
175,5,1.0,2.095151515151515,0.0761904761904762,25.72,5.147163689494952,1.0,0.0,0.0
176,5,0.8,1.5115151515151517,0.05714285714285714,12.66,3.012119970367453,0.9,0.2,0.0
