i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
148,5,1.0,1.8457575757575757,0.0761904761904762,6.58,3.9793234378665767,1.0,0.0,0.0
149,5,0.8,1.6206060606060606,0.05714285714285714,13.879999999999999,2.795086499105376,0.8,0.0,0.0
150,5,1.0,1.6709090909090911,0.06666666666666667,16.38,3.8542893213719096,1.0,0.0,0.0
151,5,1.0,2.0260606060606063,0.0761904761904762,27.119999999999997,3.816977396490424,1.0,0.0,0.0
152,5,1.0,1.2142424242424243,0.06666666666666667,16.479999999999997,4.9441342672426885,1.0,0.0,0.0
153,5,0.8,1.590909090909091,0.06666666666666667,7.24,3.291342214189312,1.0,0.0,0.0
154,5,0.8,1.7818181818181817,0.08571428571428572,11.339999999999998,3.8451127994915115,1.0,0.0,0.0
155,5,0.8,1.2348484848484849,0.08571428571428572,15.780000000000001,4.350936811068554,1.0,0.0,0.0
156,5,1.0,1.4563636363636363,0.06666666666666667,13.26,3.937770572214371,1.0,0.0,0.0
157,5,0.8,1.8727272727272726,0.0761904761904762,5.640000000000001,3.294664283938868,1.0,0.0,0.0
158,5,1.0,2.275757575757576,0.06666666666666667,5.1,3.8322361237734914,1.0,0.0,0.0
159,5,0.6,1.2596969696969698,0.0761904761904762,6.260000000000001,4.507723237083944,1.0,0.0,0.0
160,5,0.4,1.475151515151515,0.06666666666666667,5.8199999999999985,3.979416199195317,1.0,0.0,0.0
161,5,0.8,1.5436363636363635,0.0761904761904762,9.66,3.328528400959614,1.0,0.0,0.0
162,5,0.8,1.2590909090909093,0.06666666666666667,9.8,3.372980457375187,1.0,0.0,0.0
163,5,1.0,1.2484848484848485,0.05714285714285714,4.74,4.911756530770023,1.0,0.0,0.0
164,5,0.4,1.9272727272727272,0.06666666666666667,17.200000000000003,3.251366098825729,1.0,0.0,0.0
165,5,0.8,1.818181818181818,0.08571428571428572,18.479999999999997,5.624261365240182,1.0,0.0,0.0
166,5,0.2,1.4093939393939394,0.05714285714285714,19.360000000000003,3.257029339113664,1.0,0.0,0.0
167,5,1.0,1.925151515151515,0.09523809523809523,21.4,3.531016012713985,1.0,0.0,0.0
168,5,0.6,0.9293939393939393,0.0761904761904762,14.6,5.151276526693044,1.0,0.0,0.0
169,5,1.0,1.9081818181818182,0.06666666666666667,23.14,6.045460017516927,1.0,0.0,0.0
170,5,0.8,1.1124242424242423,0.0761904761904762,3.5399999999999983,3.2762064886893802,1.0,0.0,0.0
171,5,0.8,1.7787878787878788,0.0761904761904762,22.599999999999998,5.216160386931413,1.0,0.0,0.0
172,5,0.8,1.9348484848484848,0.08571428571428572,27.76,6.945622823477524,1.0,0.0,0.0
173,5,0.6,1.303939393939394,0.05714285714285714,10.940000000000001,4.888720833826848,1.0,0.0,0.0
174,5,0.8,1.2072727272727275,0.06666666666666667,8.959999999999999,2.8662435928448287,1.0,0.0,0.0
175,5,1.0,2.3175757575757574,0.0761904761904762,12.360000000000003,5.369177412143982,1.0,0.0,0.0
176,5,1.0,1.4775757575757575,0.05714285714285714,2.8999999999999995,2.593697518355528,1.0,0.0,0.0
177,5,0.8,1.4757575757575756,0.06666666666666667,24.520000000000003,3.2565108554769697,1.0,0.0,0.0
178,5,1.0,1.7593939393939393,0.08571428571428572,14.38,3.086906857435029,1.0,0.0,0.0
179,5,1.0,2.3648484848484848,0.05714285714285714,4.699999999999999,2.9966212522153084,1.0,0.0,0.0
180,5,1.0,2.5345454545454547,0.08571428571428572,19.66,3.643537059301426,1.0,0.0,0.0
181,5,0.8,1.5381818181818183,0.08571428571428572,22.599999999999998,4.292501927581978,1.0,0.0,0.0
182,5,0.8,1.6757575757575758,0.0761904761904762,19.24,4.185534636893101,1.0,0.0,0.0
183,5,0.8,2.2812121212121212,0.06666666666666667,37.459999999999994,5.565216225127811,1.0,0.0,0.0
184,5,1.0,1.696363636363636,0.0761904761904762,13.64,4.5332603952292425,1.0,0.0,0.0
185,5,0.8,1.6581818181818182,0.0761904761904762,13.440000000000001,3.4597203760917132,1.0,0.0,0.0
186,5,0.8,2.722424242424242,0.06666666666666667,42.2,7.008723327940736,1.0,0.0,0.0
187,5,0.8,2.3512121212121206,0.06666666666666667,21.52,4.03957478653313,1.0,0.0,0.0
188,5,0.6,2.2381818181818183,0.06666666666666667,30.600000000000005,6.53181355178268,1.0,0.0,0.0
189,5,0.8,1.434242424242424,0.0761904761904762,3.9599999999999995,4.495714083290604,1.0,0.0,0.0
190,5,1.0,1.6793939393939392,0.06666666666666667,14.840000000000003,3.3242251677584056,1.0,0.0,0.0
191,5,0.6,1.7442424242424246,0.0761904761904762,4.1,4.7884622852546945,1.0,0.0,0.0
192,5,0.8,2.000909090909091,0.08571428571428572,14.280000000000001,5.698282619687672,1.0,0.0,0.0
193,5,1.0,1.640909090909091,0.0761904761904762,19.380000000000003,5.0196984314063675,1.0,0.0,0.0
194,5,0.8,1.656969696969697,0.08571428571428572,13.74,3.896871677162075,1.0,0.0,0.0
195,5,0.8,1.335757575757576,0.06666666666666667,20.16,4.213024378266475,1.0,0.0,0.0
196,5,0.8,1.5957575757575757,0.08571428571428572,30.140000000000004,5.08186049160711,1.0,0.0,0.0
197,5,0.8,1.8409090909090906,0.08571428571428572,32.4,4.0116812701528985,1.0,0.0,0.0
198,5,1.0,2.1139393939393942,0.0761904761904762,24.959999999999997,3.0089175854318584,1.0,0.0,0.0
199,5,1.0,2.7006060606060602,0.05714285714285714,8.180000000000001,3.5962164587826417,1.0,0.0,0.0
