i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
98,5,1.0,2.034242424242424,0.0761904761904762,32.559999999999995,10.859966287567213,0.4,0.8,0.0
99,5,1.0,1.646060606060606,0.06666666666666667,15.26,5.064759288014336,0.7,0.4,0.0
100,5,1.0,1.0290909090909093,0.05714285714285714,1.6400000000000006,4.189218687939782,1.0,0.0,0.0
101,5,1.0,1.6690909090909092,0.0761904761904762,10.959999999999999,4.678313422063322,0.8,0.4,0.0
102,5,0.4,1.243030303030303,0.05714285714285714,18.240000000000002,4.0700558224982455,0.6,0.4,0.0
103,5,0.8,2.2666666666666666,0.0761904761904762,5.2,3.4914084934170924,0.9,0.2,0.0
104,5,1.0,2.126060606060606,0.09523809523809523,17.259999999999998,6.7268671222479535,0.5,1.0,0.0
105,5,0.8,1.3775757575757575,0.06666666666666667,9.620000000000001,2.9902817036387224,1.0,0.0,0.0
106,5,0.4,0.9833333333333332,0.05714285714285714,17.04,3.660439943445522,0.6,0.4,0.0
107,5,0.8,1.1842424242424243,0.05714285714285714,11.5,5.689125349959031,0.9,0.2,0.0
108,5,1.0,2.0472727272727274,0.06666666666666667,3.6199999999999988,3.5710292485279878,0.9,0.2,0.0
109,5,0.6,1.3042424242424242,0.0761904761904762,14.280000000000001,3.9592562305560257,0.4,1.0,0.0
110,5,0.4,1.9703030303030302,0.06666666666666667,26.599999999999994,6.0916932102460555,0.8,0.4,0.0
111,5,0.8,1.8690909090909091,0.08571428571428572,8.14,4.922926320871775,0.8,0.4,0.0
112,5,0.8,1.6133333333333333,0.0761904761904762,20.68,4.025587695888382,0.4,0.8,0.0
113,5,1.0,2.584242424242425,0.05714285714285714,26.939999999999998,7.3963771852661235,0.9,0.2,0.0
114,5,1.0,2.0578787878787876,0.08571428571428572,18.96,3.6520175909148174,0.4,1.0,0.0
115,5,1.0,1.8303030303030305,0.08571428571428572,35.480000000000004,4.111419258290445,0.7,0.6,0.0
116,5,0.2,0.8254545454545454,0.0380952380952381,8.64,3.8596324777603117,0.6,0.2,0.0
117,5,0.8,1.7899999999999998,0.06666666666666667,19.580000000000002,4.158559152315457,0.8,0.2,0.0
118,5,0.4,1.1975757575757577,0.047619047619047616,15.2,6.056782157792784,1.0,0.0,0.0
119,5,1.0,1.135757575757576,0.05714285714285714,3.0599999999999996,2.6628350176360764,0.9,0.2,0.0
120,5,1.0,1.4848484848484849,0.0761904761904762,6.840000000000001,3.258112536148661,0.8,0.4,0.0
121,5,1.0,1.3800000000000001,0.06666666666666667,7.859999999999999,5.057953345222213,0.8,0.4,0.0
122,5,1.0,1.3545454545454545,0.06666666666666667,15.679999999999998,2.6344174906786537,0.9,0.2,0.0
123,5,0.8,2.2339393939393934,0.06666666666666667,29.0,3.3665225343097114,0.8,0.4,0.0
124,5,0.6,0.7584848484848485,0.047619047619047616,8.48,3.165035625560455,0.4,0.4,0.0
125,5,0.6,1.9421212121212121,0.06666666666666667,34.019999999999996,4.433385333514714,0.6,0.6,0.0
126,5,1.0,2.3915151515151516,0.06666666666666667,15.459999999999999,2.7394011387236175,0.8,0.4,0.0
127,5,0.6,1.65030303030303,0.08571428571428572,29.48,9.364063554790908,0.5,0.8,0.0
128,5,0.6,1.4084848484848487,0.0761904761904762,10.239999999999998,3.1455281435690647,0.8,0.2,0.0
129,5,1.0,1.6296969696969696,0.08571428571428572,19.939999999999998,3.3680738094717095,0.7,0.6,0.0
130,5,1.0,2.056363636363636,0.08571428571428572,15.459999999999999,4.318316316075181,0.8,0.4,0.0
131,5,1.0,1.26,0.0761904761904762,7.0,6.116274247067044,0.7,0.6,0.0
132,5,1.0,2.1387878787878787,0.09523809523809523,20.82,3.340355007990691,0.8,0.4,0.0
133,5,1.0,1.938181818181818,0.06666666666666667,32.099999999999994,4.142978962185138,0.7,0.6,0.0
134,5,0.4,1.2012121212121212,0.06666666666666667,11.36,4.439162909663304,0.6,0.6,0.0
135,5,0.8,1.354848484848485,0.08571428571428572,19.080000000000002,4.773183641741001,0.8,0.4,0.0
136,5,1.0,2.156969696969697,0.0761904761904762,31.0,5.3582636127084236,0.7,0.6,0.0
137,5,0.2,0.9512121212121212,0.05714285714285714,7.220000000000001,6.4065548039173805,0.6,0.4,0.0
138,5,0.8,1.2715151515151515,0.08571428571428572,15.979999999999999,3.3157714121717654,0.6,0.8,0.0
